source_file,link,link_type,resolved_path,exists,note
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,/blogs,internal_root,blogs,no,
images/style-1.7.10.js,+ category.image +,internal_rel,images/+ category.image +,no,
images/style-1.7.10.js,+ category.image +,internal_rel,images/+ category.image +,no,
images/style-1.7.10.js,/feed/friends,internal_root,feed/friends,no,
images/style-1.7.10.js,http://help.mydropintheoceans.com,external,,n/a,
images/style-1.7.10.js,+ post.CDN_thumb +,internal_rel,images/+ post.CDN_thumb +,no,
images/style-1.7.10.js,+ post.CDN_thumb +,internal_rel,images/+ post.CDN_thumb +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + post.blog.id + ',internal_rel,images/' + baseUrl + '/blog/' + post.blog.id + ',no,
images/style-1.7.10.js,' + baseUrl + friend2.profile_link + ',internal_rel,images/' + baseUrl + friend2.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + friend.profile_link + ',internal_rel,images/' + baseUrl + friend.profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[0].profile_link + ',internal_rel,images/' + baseUrl + followed[0].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + followed[1].profile_link + ',internal_rel,images/' + baseUrl + followed[1].profile_link + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[0].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[0].blog_id + ',no,
images/style-1.7.10.js,' + baseUrl + '/blog/' + followed[1].blog_id + ',internal_rel,images/' + baseUrl + '/blog/' + followed[1].blog_id + ',no,
images/style-1.7.10.js,+ (imageURL) +,internal_rel,images/+ (imageURL) +,no,
images/style-1.7.10.js,+ post.CDN_thumb +,internal_rel,images/+ post.CDN_thumb +,no,
images/inventory_list.php,inventory_list.php?yesdelete=' . $_GET['deleteid'] . ',internal_rel,images/inventory_list.php,yes,
images/inventory_list.php,inventory_list.php,internal_rel,images/inventory_list.php,yes,
images/inventory_list.php,inventory_list.php,internal_rel,images/inventory_list.php,yes,
images/inventory_list.php,../inventory_images/,internal_rel,inventory_images,no,
images/inventory_list.php,../inventory_images/empty_img.jpg,internal_rel,inventory_images/empty_img.jpg,no,
images/inventory_list.php,https://chart.googleapis.com/chart?chs=300x300&cht=qr&chl=https://mydropintheoceans.org/MyDIOnlineStore/product_qr.php?id=$id-:-$cmpyid,external,,n/a,
images/inventory_list.php,inventory_edit.php?pid=$id,internal_rel,images/inventory_edit.php,yes,
images/inventory_list.php,inventory_list.php?deleteid=$id,internal_rel,images/inventory_list.php,yes,
images/inventory_list.php,/images/favicon.ico,internal_root,images/favicon.ico,yes,
images/inventory_list.php,/css/twittermydiostyle.css,internal_root,css/twittermydiostyle.css,yes,
images/inventory_list.php,/css/mydiostyle.css,internal_root,css/mydiostyle.css,yes,
images/inventory_list.php,../style/style.css,internal_rel,style/style.css,no,
images/inventory_list.php,/js/all-225.js,internal_root,js/all-225.js,yes,
images/inventory_list.php,inventory_list.php#inventoryForm,internal_rel,images/inventory_list.php,yes,
images/inventory_list.php,https://code.jquery.com/jquery-1.10.2.js,external,,n/a,
images/spendbusinessprofile.php,../../../js/latest/jquery.min.js,internal_rel,..js/latest/jquery.min.js,no,
images/spendbusinessprofile.php,https://maps.googleapis.com/maps/api/js?key=AIzaSyCn6C041sdi9PdqPRo_dpCcYwC7h-5QwBU&v=3.11&sensor=false,external,,n/a,
images/spendbusinessprofile.php,../../../images/favicon.ico,internal_rel,..images/favicon.ico,no,
images/spendbusinessprofile.php,/css/twittermydiostyle.css,internal_root,css/twittermydiostyle.css,yes,
images/spendbusinessprofile.php,/css/mydiostyle.css,internal_root,css/mydiostyle.css,yes,
images/spendbusinessprofile.php,../js/vendor/respond.min.js,internal_rel,js/vendor/respond.min.js,no,
images/spendbusinessprofile.php,https://www.google.com/chrome/,external,,n/a,
images/spendbusinessprofile.php,https://www.google.com/chrome/,external,,n/a,
images/spendbusinessprofile.php,/login/loggedin/account.php,internal_root,login/loggedin/account.php,no,
images/spendbusinessprofile.php,/login/loggedin/account.php,internal_root,login/loggedin/account.php,no,
images/spendbusinessprofile.php,/about.php,internal_root,about.php,no,
images/spendbusinessprofile.php,/login/loggedin/aboutmydio/animation.php,internal_root,login/loggedin/aboutmydio/animation.php,no,
images/spendbusinessprofile.php,create_a_quiz.php,internal_rel,images/create_a_quiz.php,no,
images/spendbusinessprofile.php,../admin_choice.php,internal_rel,admin_choice.php,no,
images/spendbusinessprofile.php,/index.php,internal_root,index.php,yes,
images/spendbusinessprofile.php,/login/index.php?redirect=<? echo urlencode($server); ?>,internal_root,login/index.php,no,
images/spendbusinessprofile.php,/index.php,internal_root,index.php,yes,
images/spendbusinessprofile.php,../../../businesssignup/<?php echo $logo; ?>,internal_rel,..businesssignup/<,no,
images/spendbusinessprofile.php,/images/icon_MyDIO.png,internal_root,images/icon_MyDIO.png,yes,
images/spendbusinessprofile.php,/images/icon_MyDIO.png,internal_root,images/icon_MyDIO.png,yes,
images/spendbusinessprofile.php,""".$output2['action_image'].""",internal_rel,"images/"".$output2['action_image'].""",no,
images/spendbusinessprofile.php,/,internal_root,/,no,
images/spendbusinessprofile.php,/,internal_root,/,no,
images/spendbusinessprofile.php,"action.php?id="".$output[",internal_rel,images/action.php,no,
images/spendbusinessprofile.php,"/community/action.php?redirect="".$redirect.""&id="".$output2[",internal_root,community/action.php,no,
images/spendbusinessprofile.php,/login/index.php?redirect=<? echo urlencode($redirect); ?>,internal_root,login/index.php,no,
images/spendbusinessprofile.php,/signup/index.php?redirect=<? echo urlencode($redirect); ?>,internal_root,signup/index.php,no,
images/spendbusinessprofile.php,+taxidata.profile_pic+,internal_rel,images/+taxidata.profile_pic+,no,
images/spendbusinessprofile.php,../#,internal_rel,.,yes,
images/spendbusinessprofile.php,../../../js/all-225.js,internal_rel,..js/all-225.js,no,
images/connect-icons/newbusinessback.php,../images/favicon.ico,internal_rel,images/images/favicon.ico,no,
images/connect-icons/newbusinessback.php,/css/twittermydiostyle.css,internal_root,css/twittermydiostyle.css,yes,
images/connect-icons/newbusinessback.php,/css/mydiostyle.css,internal_root,css/mydiostyle.css,yes,
images/connect-icons/newbusinessback.php,../js/vendor/respond.min.js,internal_rel,images/js/vendor/respond.min.js,no,
images/connect-icons/newbusinessback.php,https://connect.facebook.net/en_US/all.js,external,,n/a,
images/connect-icons/newbusinessback.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/newbusinessback.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/newbusinessback.php,../login/loggedin/new_account.php,internal_rel,images/login/loggedin/new_account.php,no,
images/connect-icons/newbusinessback.php,../js/all-225.js,internal_rel,images/js/all-225.js,no,
images/connect-icons/profile.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/profile.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/profile.php,input.files[0],internal_rel,images/connect-icons/input.files[0],no,
images/connect-icons/profile.php,<? echo $image; ?>,internal_rel,images/connect-icons/<,no,
images/connect-icons/profile.php,/images/connect-icons/camera_white.png,internal_root,images/connect-icons/camera_white.png,no,
images/connect-icons/profile.php,<? echo $image; ?>,internal_rel,images/connect-icons/<,no,
images/connect-icons/profile.php,../images/connect-icons/camera_white.png,internal_rel,images/images/connect-icons/camera_white.png,no,
images/connect-icons/profile.php,../../images/connect-icons/camera_white.png,internal_rel,images/connect-icons/camera_white.png,no,
images/connect-icons/index.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/index.php,https://www.google.com/chrome/,external,,n/a,
images/connect-icons/index.php,https://ajax.googleapis.com/ajax/libs/jquery/1.3.2/jquery.min.js,external,,n/a,
images/connect-icons/index.php,../../login/index.php,internal_rel,login/index.php,no,
images/connect-icons/index.php,../../signup/,internal_rel,signup,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.eot,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.eot,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.eot?#iefix,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.eot,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.woff2,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.woff2,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.woff,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.woff,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.ttf,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.ttf,no,
images/logo/mydiostyle.css,../glyphicons_free/fonts/glyphicons-halflings-regular.svg#glyphicons_halflingsregular,internal_rel,images/glyphicons_free/fonts/glyphicons-halflings-regular.svg,no,
images/logo/mydiostyle.css,../images/connect-icons/dio_animat100n4.gif,internal_rel,images/images/connect-icons/dio_animat100n4.gif,no,
images/logo/mydiostyle.css,../images/Map-icon.png,internal_rel,images/images/Map-icon.png,no,
images/logo/mydiostyle.css,../images/connect-icons/profile_icon.jpg,internal_rel,images/images/connect-icons/profile_icon.jpg,no,
images/logo/mydiostyle.css,../images/background/TRI-F4-AGENCE41.png,internal_rel,images/images/background/TRI-F4-AGENCE41.png,no,
images/logo/mydiostyle.css,../images/connect-icons/facebook-connect@2x.png,internal_rel,images/images/connect-icons/facebook-connect@2x.png,no,
images/logo/style.css,../images/logo/full_sq.png,internal_rel,images/images/logo/full_sq.png,no,
images/logo/style.css,../images/logo/drop.png,internal_rel,images/images/logo/drop.png,no,
images/logo/style.css,../images/logo/logo_outline.png,internal_rel,images/images/logo/logo_outline.png,no,
js/about_bus.php,images/favicon.ico,internal_rel,js/images/favicon.ico,no,
js/about_bus.php,/css/twittermydiostyle.css,internal_root,css/twittermydiostyle.css,yes,
js/about_bus.php,/css/mydiostyle.css,internal_root,css/mydiostyle.css,yes,
js/about_bus.php,https://ajax.googleapis.com/ajax/libs/jquery/1.9.0/jquery.min.js,external,,n/a,
js/about_bus.php,https://maps.googleapis.com/maps/api/js?key=AIzaSyCn6C041sdi9PdqPRo_dpCcYwC7h-5QwBU&v=3.11&sensor=false,external,,n/a,
js/about_bus.php,https://maps.googleapis.com/maps/api/js?key=AIzaSyCn6C041sdi9PdqPRo_dpCcYwC7h-5QwBU&v&libraries=places,external,,n/a,
js/about_bus.php,../js/vendor/respond.min.js,internal_rel,js/vendor/respond.min.js,no,
js/about_bus.php,https://connect.facebook.net/en_US/all.js,external,,n/a,
js/about_bus.php,/js/all-225.js,internal_root,js/all-225.js,yes,
js/about_bus.php,https://www.google.com/chrome/,external,,n/a,
js/about_bus.php,https://www.google.com/chrome/,external,,n/a,
js/adminlogin.php,../../images/favicon.ico,internal_rel,.images/favicon.ico,no,
js/adminlogin.php,/css/twittermydiostyle.css,internal_root,css/twittermydiostyle.css,yes,
js/adminlogin.php,https://www.google.com/chrome/,external,,n/a,
js/adminlogin.php,https://www.google.com/chrome/,external,,n/a,
js/adminlogin.php,/index.php,internal_root,index.php,yes,
js/adminlogin.php,../../checkoutofsite.php,internal_rel,.checkoutofsite.php,no,
js/adminlogin.php,forgotPass.php,internal_rel,js/forgotPass.php,no,
js/adminlogin.php,../../images/connect-icons/dio_animat32s.gif,internal_rel,.images/connect-icons/dio_animat32s.gif,no,
js/adminlogin.php,/index.php,internal_root,index.php,yes,
js/adminlogin.php,/js/all-225.js,internal_root,js/all-225.js,yes,
js/all-1.8.0.js,/a,internal_root,a,no,
js/all-1.8.0.js,i.src,internal_rel,js/i.src,no,
js/all-1.8.0.js,'+n+',internal_rel,js/'+n+',no,
js/all-1.8.0.js,'+t+',internal_rel,js/'+t+',no,
js/all-1.8.0.js,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",internal_rel,"js/data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP/yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",no,
js/all-1.8.0.js,"/blog/""+t.id+""",internal_root,"blog/""+t.id+""",no,
js/all-1.8.0.js,'+t.snap+',internal_rel,js/'+t.snap+',no,
js/all-1.8.0.js,/blog/'+t.id+',internal_root,blog/'+t.id+',no,
js/all-1.8.0.js,/search/,internal_root,search/,no,
js/all-1.8.0.js,//connect.facebook.net/en_US/all.js,internal_root,en_US/all.js,no,
js/all-1.8.0.js,'+e+',internal_rel,js/'+e+',no,
js/all-1.8.0.js,/blog/'+t.blog_id+',internal_root,blog/'+t.blog_id+',no,
js/all-1.8.0.js,'+t.profile+',internal_rel,js/'+t.profile+',no,
js/all-1.8.0.js,'+e+',internal_rel,js/'+e+',no,
js/all-1.8.0.js,+s+,internal_rel,js/+s+,no,
js/all-1.8.0.js,+ post.CDN_thumb +,internal_rel,js/+ post.CDN_thumb +,no,
